	
%.2fx	%.2fx
%@	%@
%@ %@	%1$@ %2$@
%@ %@ (%@)	%1$@ %2$@ (%3$@)
%@ Automatically created	%@ Automatically created
%@ Episodes	%@ Episodes
%@ New Episodes	%@ New Episodes
%@ Settings	%@ Settings
%@ Unplayed	%@ Unplayed
%@ Unplayed Episodes	%@ Unplayed Episodes
%@ episodes	%@ episodes
%@ episodes in the feed	%@ episodes in the feed
%@ in Apple Podcasts	%@ in Apple Podcasts
%@ in Library	%@ in Library
%@ is not available	%@ is not available
%@ left	%@ left
%@ new episodes	%@ new episodes
%@ of %@	%1$@ of %2$@
%@ podcasts	%@ podcasts
%@ remaining	%@ remaining
%@ saved episodes	%@ saved episodes
%@ stations	%@ stations
%@ unplayed	%@ unplayed
%@ unplayed episodes	%@ unplayed episodes
NUMBER_OF_EPISODES	{"value": {"few": "%1$d Episodes", "one": "%1$d Episode", "other": "%1$d Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d", "many": "%1$d Episodes"}, "NSStringLocalizedFormatKey": "%#@value@"}
NUMBER_OF_EPISODES_FOOTER_TEXT	{"episodes": {"few": "%1$d unplayed episodes", "one": "%1$d unplayed episode", "other": "%1$d unplayed episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d", "many": "%1$d unplayed episodes"}, "NSStringLocalizedFormatKey": "Your Apple Watch will try to download %#@episodes@ from %@."}
NUMBER_OF_EPISODES_OFF_FOOTER_TEXT	Episodes from %@ won’t be downloaded.
N_LATEST_EPISODES	{"value": {"many": "%d Latest Episodes", "other": "%d Latest Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
N_LATEST_EPISODES_PER_SHOW	{"value": {"many": "%d Latest Episodes per Show", "other": "%d Latest Episodes per Show", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
N_NEXT_EPISODES	{"value": {"many": "%d Next Episodes", "other": "%d Next Episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
Name	Name
Needs Update	Needs Update
New Episodes	New Episodes
New Station	New Station
Newest First	Newest First
Newest On Top	Newest on Top
Newest To Oldest	Newest To Oldest
News Brief	News Brief
News Provider	News Provider
Next	Next
Next Episode	Next Episode
Next/Previous	Next/Previous
No	No
No Downloads	No Downloads
No Episodes	No Episodes
No Followed Podcasts	No Followed Podcasts
No Internet	No Internet
No New Episodes	No New Episodes
No Podcasts	You have no podcasts.
No Results	No Results
No user recognized	No user recognized
Normal Speed	Normal Speed
Not Following	Not Following
Not Now	Not Now
Not supported for news items	Not supported for news items
Notice	Notice
Notification Settings	Notification Settings
Notifications	Notifications
Notifications Enabled	Notifications Enabled
Now Playing	Now Playing
Now playing	Now playing
NowPlaying_Chapter	Chapter %@
OAUTH_UNKNOWN_ERROR	Unable to connect subscription. Please try again later.
OAUTH_USER_NOT_SUBSCRIBED_DESCRIPTION	Your account or subscription with this channel doesn’t include subscriber podcasts.
OAUTH_USER_NOT_SUBSCRIBED_TITLE	Unable to Connect Subscription
OFF	Off
OFFER_BUTTON_DOWNLOADED	DOWNLOADED
OFFLINE_SEARCH_TITLE	You’re Offline
OK	OK
ONE_SELECTED_FORMAT	1 Selected
OPEN_AUDIO_NOTICE_TYPE_NAME	Podcasts Notice
OPEN_IN_%@	Open in %1$@
OPEN_LINK	Open Link
OPEN_PODCASTS	Open Podcasts
OPEN_PODCASTS_FOOTER_STRING	Opening Podcasts updates your library so your Apple Watch can download episodes.
OPTIMIZE_PODCASTS_CONFIRMATION_BUTTON	{"num_episodes": {"one": "Remove %d Download", "other": "Remove %d Downloads", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "ld"}, "NSStringLocalizedFormatKey": "%#@num_episodes@"}
OPTIMIZE_PODCASTS_CONFIRMATION_MESSAGE	{"value": {"one": "Changing this setting will remove %ld automatically downloaded episode. Episodes you saved or manually downloaded will not be removed.", "other": "Changing this setting will remove %ld automatically downloaded episodes. Episodes you saved or manually downloaded will not be removed.", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "ld"}, "NSStringLocalizedFormatKey": "%#@value@"}
OPTIMIZE_PODCASTS_MESSAGE	{"NSStringDeviceSpecificRuleType": {"other": "Keep only the 5 latest automatically downloaded episodes per show on this device. Episodes you saved or manually downloaded won’t be removed.", "ipad": "Keep only the 5 latest automatically downloaded episodes per show on this iPad. Episodes you saved or manually downloaded won’t be removed.", "applevision": "Keep only the 5 latest automatically downloaded episodes per show on this Apple Vision Pro. Episodes you saved or manually downloaded won’t be removed.", "iphone": "Keep only the 5 latest automatically downloaded episodes per show on this iPhone. Episodes you saved or manually downloaded won’t be removed.", "ipod": "Keep only the 5 latest automatically downloaded episodes per show on this iPod. Episodes you saved or manually downloaded won’t be removed.", "mac": "Keep only the 5 latest automatically downloaded episodes per show on this Mac. Episodes you saved or manually downloaded won’t be removed."}}
OPTIMIZE_PODCASTS_TITLE	Remove Older Downloads
OTHER_EPISODES_SECTION	Older Episodes
Off	Off
Oldest First	Oldest First
Oldest On Top	Oldest on Top
Oldest To Newest	Oldest To Newest
On	On
On Repeat	On Repeat
On Shuffle	On Shuffle
One and a Half Speed	One and a Half Speed
One and a Quarter Speed	One and a Quarter Speed
Only shows and episodes may be added to the library	Only shows and episodes may be added to the library
Open ${target}	Open ${target}
Open After Play	Open After Play
Open App Location	Open App Location
Open Audio Intent	Open Audio Intent
Open Channel	Open Channel
Open Episode	Open Episode
Open Link	Open Link
Open Podcasts Settings	Open Podcasts Settings
Open Show	Open Show
Open Transcript	Open Transcript
Open the Podcasts application to ${target}	Open the Podcasts application to ${target}
Open the Podcasts application to a specific location	Open the Podcasts application to a specific location
Open the player after starting playback, defaults to true	Open the player after starting playback, defaults to true
Optional pre loaded and warmed up queue	Optional pre loaded and warmed up queue
Options	Options
Other	Other
Outdoor Activity	Outdoor Activity
Override the topic that this provider is set against.	Override the topic that this provider is set against.
PAUSE_EPISODE_ACTION	Pause Episode
PAUSE_FORMAT	Pause: %@
PLATFORM_MARKETING_NAME	{"NSStringDeviceSpecificRuleType": {"ipad": "iPad", "applevision": "Apple Vision Pro", "iphone": "iPhone", "ipod": "iPod", "mac": "Mac"}}
PLAY	Play
PLAYBACK	Playback
PLAYBACK_SPEED_CHANGE_NOTICE	%.2fx
PLAYBACK_TIP	Continue playing after an episode ends.
PLAYER_ERROR_BODY	Something went wrong. Try again later.
PLAYING_LAST	PLAYING_LAST
PLAYING_NEXT	Playing Next
PLAYLIST_FIRST_RUN_BUTTON	Get Started
PLAYLIST_FIRST_RUN_DESCRIPTION	My Stations is where you can easily listen to your favorite podcasts.
PLAYLIST_FIRST_RUN_OTG	Use On-The-Go to play just the episodes you want.
PLAYLIST_FIRST_RUN_STATIONS	Create custom stations that automatically update with new episodes on all your devices.
PLAY_ACTION_FIRST_EPISODE	First Episode
PLAY_ACTION_FREE_EPISODE	Free Episode
PLAY_ACTION_LATEST_EPISODE	Latest Episode
PLAY_ACTION_LATEST_EPISODE_SHORTER	Latest Episode
PLAY_ACTION_PLAY	Play
PLAY_ACTION_PLAY_ELLIPSIS	Play…
PLAY_ACTION_TRAILER	Play Trailer
PLAY_BUTTON_OPEN	Open
PLAY_BUTTON_PAUSE	Pause
PLAY_BUTTON_PLAY	Play
PLAY_BUTTON_PLAY_AGAIN	Play Again
PLAY_BUTTON_REPLAY	Replay
PLAY_BUTTON_TIME_FORMAT_PREFERS_JUST_MINUTES	0
PLAY_EPISODE_ACTION	Play Episode
PLAY_NO_CONNECTION	Data must be enabled or you need an active internet connection for playback.
PLAY_ORDER_HEADER	Play
PLAY_STATION_CONTEXT_MENU	Play
PLAY_STATION_TITLE	Play %@
PLAY_WITH_FREE_TRIAL	Play with Free Trial
PODCASTS	Podcasts
PODCASTS_ADD_WIDGET_SUBTITLE	Up Next
PODCASTS_AND_PRIVACY	Podcasts & Privacy
PODCASTS_APP_NAME	Podcasts
PODCASTS_BRIDGE_TITLE	Podcasts
PODCASTS_EMPTY_FEED	There are no episodes currently in the podcast feed.
PODCASTS_EMPTY_SAVED	You have no saved episodes.
PODCASTS_EMPTY_UNPLAYED	You have no unplayed episodes.
PODCASTS_EMPTY_UPCOMING	Your Queue is Empty
PODCASTS_HEADER	Podcasts
PODCASTS_LIBRARY_ADD_WIDGET_SUBTITLE	Library
PODCASTS_LIBRARY_WIDGET_DESCRIPTION	Play episodes from a list in your library.
PODCASTS_MAIN_WINDOW_NAME	Podcasts
PODCASTS_NOTICE_TYPE_NAME	PODCASTS_NOTICE_TYPE_NAME
PODCASTS_NO_EPISODE_NOTES	No episode notes.
PODCASTS_SETTINGS_OFF	Off
PODCASTS_SHARE_LINK_PRESENTATION_TITLE_FORMAT	%@ on Apple Podcasts
PODCASTS_SHOW_ADD_WIDGET_SUBTITLE	Shows
PODCASTS_SHOW_WIDGET_DESCRIPTION	Play episodes from a show you follow.
PODCASTS_WIDGET_DESCRIPTION	Keep listening where you left off or see what’s next.
PODCASTS_WIDGET_OPTION_LIBRARY_LIST_ITEM	A list in your library
PODCASTS_WIDGET_OPTION_LIBRARY_LIST_ITEM_DOWNLOADED	Downloaded
PODCASTS_WIDGET_OPTION_LIBRARY_LIST_ITEM_LATEST	Latest
PODCASTS_WIDGET_OPTION_LIBRARY_LIST_ITEM_SAVED	Saved
PODCASTS_WIDGET_PLAYLIST_ITEM_downloaded  Translation Not Needed	PODCASTS_WIDGET_PLAYLIST_ITEM_downloaded  Translation Not Needed
PODCASTS_WIDGET_PLAYLIST_ITEM_latestEpisodes  Translation Not Needed	PODCASTS_WIDGET_PLAYLIST_ITEM_latestEpisodes  Translation Not Needed
PODCASTS_WIDGET_PLAYLIST_ITEM_listenNow  Translation Not Needed	PODCASTS_WIDGET_PLAYLIST_ITEM_listenNow  Translation Not Needed
PODCASTS_WIDGET_PLAYLIST_ITEM_saved  Translation Not Needed	PODCASTS_WIDGET_PLAYLIST_ITEM_saved  Translation Not Needed
PODCASTS_WIDGET_PLAYLITS__ Translation Not Needed	PODCASTS_WIDGET_PLAYLITS__ Translation Not Needed
PODCAST_ALL	All
PODCAST_DOWNLOADED_EPISODES	Downloaded
PODCAST_EPISODES_COUNT_FORMAT	{"value": {"one": "%d episode", "other": "%d episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
PODCAST_SEASONS_COUNT_FORMAT	{"value": {"one": "%d season", "other": "%d seasons", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
PODCAST_SHOWS	Shows
PODCAST_URL_PLACEHOLDER	Podcast URL
PREMIUM_VERSION_AVAILABLE	Subscriber Edition Available
PRIVACY	Privacy
PRIVACY_FOOTER	Resetting of the identifier will take effect next time you use Podcasts.
PRIVACY_SPLASH_BUTTON_TITLE	Continue
PRIVACY_SPLASH_TITLE	Welcome to Apple Podcasts
PRIVACY_TITLE	About Apple Podcasts & Privacy
PRODUCT_ADD_BUTTON_TITLE	Add
PRODUCT_FOLLOWING	Following
PRODUCT_FOLLOWING_INTERMEDIATE	Following…
PRODUCT_FOLLOW_BUTTON_TITLE	Follow
PRODUCT_SECTION_INFORMATION	Information
PRODUCT_SECTION_SUPPORTS	Supports
PRODUCT_SECTION_VIDEOS	A Closer Look
PROGRESS_TIME_WITH_NEGATIVE_PREFIX	-%@
PROMOTIONAL_EPISODE_NOT_AVAILABLE_YET	This episode has not been released yet.
PROVIDED_BY_SHOW_NAME	Provided by %@
PUBLISHED_TITLE	Published
Partying	Partying
Password	Password
Pause Download	Pause Download
Pause Playback	Pause Playback
Phrase	Phrase
Phrase to search for	Phrase to search for
Pick a number	Pick a number
Picker	Picker
Play	Play
Play All	Play All
Play Episode	Play Episode
Play Last	Play Last
Play Next	Play Next
Play Order	Play
Play Station	Play Station
Play This Podcast	Play This Podcast
Play Up Next episode	Play Up Next episode
Play episodes that have been downloaded to your device and are available offline	Play episodes that have been downloaded to your device and are available offline
Play episodes you've saved for later	Play episodes you’ve saved for later
Play or Pause Episode	Play or Pause Episode
Play or Pause Station	Play or Pause Station
Play the latest episodes from your library	Play the latest episodes from your library
Play the provided episode immediately, clearing the playback queue	Play the provided episode immediately, clearing the playback queue
Play the provided station immediately, clearing the playback queue	Play the provided station immediately, clearing the playback queue
Playback	Playback
Playback Attributes	Playback Attributes
Playback Speed	Playback Speed
Playback Speed (%@)	Playback Speed (%@)
Played	Played
Played Episodes to be Deleted	Played Episodes to be Deleted
Playing Next	Playing Next
Playlists	My Stations
Please open the Podcasts app and log in to play this media	Please open the Podcasts app and log in to play this media
Please open the podcasts app and log in to play this media	Please open the podcasts app and log in to play this media
Podcast	Podcast
Podcast Artwork	Podcast Artwork
Podcast Description	Podcast Description
Podcast Header	Podcast
Podcast Settings	Podcast Settings
Podcast Show	Podcast Show
PodcastEpisode	PodcastEpisode
Podcasts	Podcasts
Podcasts & Privacy	Podcasts & Privacy
Podcasts Back	Podcasts Back
Podcasts Cellular Downloads	Podcasts Cellular Downloads
Podcasts Forward	Podcasts Forward
Podcasts Header	Podcasts
Podcasts Settings	Podcasts Settings
Podcasts are downloaded when Apple Watch is connected to power. Played episodes will be removed from Apple Watch.	Podcasts are downloaded when Apple Watch is connected to power. Played episodes will be removed from Apple Watch.
Podcasts settings pane for cellular download size allowances	Podcasts settings pane for cellular download size allowances
Podcasts settings pane for privacy information	Podcasts settings pane for privacy information
Podcasts settings pane for skip back duration amount	Podcasts settings pane for skip back duration amount
Podcasts settings pane for skip forward duration amount	Podcasts settings pane for skip forward duration amount
Prefer Notices	Prefer Notices
Preparing to download...	Preparing to download…
Previous	Previous
Print_Acknowledgement	Print_Acknowledgement
Privacy	Privacy
Provider	Provider
Publish Date	Publish Date
Purchase on your iPhone	Purchase on your iPhone
Purchased	Purchased
QUEUE_BACK_TO	Resume: %@
QUEUE_CLEAR_CONFIRM	Clear Episodes
QUEUE_EPISODE	{"value": {"one": "Queue: %lld episode", "other": "Queue: %lld episodes", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "lld"}, "NSStringLocalizedFormatKey": "%#@value@"}
QUEUE_FROM	Queue: From %@
QUEUE_KEEP_CONFIRM	Keep Listening
QUEUE_SECTION_TITLE_NOW_PLAYING	Now Playing
QUEUE_TIP_SUBTITLE	Find out what’s playing next. Episodes you add to your queue will appear here.
QUEUE_TIP_TITLE	See Your Queue
QUEUE_TITLE	Playing Next
QUICK_ACTION_PURCHASED	Purchased
QUICK_ACTION_REDEEM	Redeem
QUICK_ACTION_REFRESH	Check for New Episodes
QUICK_ACTION_SEARCH	Search
QUICK_ACTION_UPDATE_ALL	Update All
QUICK_PLAY_BUTTON_TITLE_PAUSE	Playing
QUICK_PLAY_BUTTON_TITLE_PLAY	Play Episode
QUICK_PLAY_BUTTON_TITLE_RESUME	Resume Episode
QUICK_PLAY_TITLE_CONTINUE_LISTENING	Continue Listening
QUICK_PLAY_TITLE_CONTINUE_WATCHING	Continue Watching
QUICK_PLAY_TITLE_OPEN	Open
QUICK_PLAY_TITLE_PLAY	Play
QUICK_PLAY_TITLE_PLAYING	Playing
QUICK_PLAY_TITLE_PLAY_AGAIN	Play Again
Quarter-Speed Scrubbing	Quarter-Speed Scrubbing
Queue	Queue
Queue Insertion Location	Queue Insertion Location
RATING_COUNT_FORMAT	{"value": {"one": "%d Rating", "other": "%d Ratings", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
RATING_EXPLICIT	Explicit
RATING_FORMAT	%.1f
RATING_MAX_CAPTION	out of %ld
RECENTLY_PLAYED	Recently Played
RECENTLY_PLAYED_EPISODES	Recently Played
RECENTLY_PLAYED_SUBTITLE	Episodes you have listened to.
RECENTLY_SEARCHED_CLEAR_ALL	Clear
RECENTLY_SEARCHED_HEADER_TITLE	Recently Searched
RECENTLY_SEARCHED_REMOVE_ITEM	Remove
RECENTLY_UPDATED	Recently Updated
RECENT_EPISODES	Recent Episodes
RECOMMENDATIONS_UPDATED_TIP_LINK	Manage Favorite Categories
RECOMMENDATIONS_UPDATED_TIP_SUBTITLE	You can make changes later in Account.
RECOMMENDATIONS_UPDATED_TIP_TITLE	Categories Saved
RECOVER_ALL_SHOWS	Follow All Shows
RECOVER_SHOW	Follow Show
REFRESHING_FEEDS	Refreshing…
REFRESH_ALL_FEEDS	Refresh Feeds
REFRESH_SHOW_FEED	Refresh Show Feed
REFRESH_STATION	Refresh Station
REMOTE_CONTROLS_FOOTER	Headphones and car controls can be used to play the next/previous episode, or skip forward/back within the episode.
REMOTE_CONTROLS_FOOTER_MAC	If an episode contains chapters, next and previous will navigate between chapters, then episodes.
REMOTE_CONTROLS_TITLE	External Controls
REMOVE_ALL_DOWNLOADS	Remove All Downloads
REMOVE_ALL_DOWNLOADS_TITLE	Remove all “%@” downloads from your Library?
REMOVE_ALL_EPISODES	Remove All Episodes
REMOVE_ALL_EPISODES_FROM_SHOW	Remove all episodes of “%@” from your Library?
REMOVE_ALL_SHOWS	Remove All Shows
REMOVE_AUTOMATIC_DOWNLOADS	Remove Automatic Downloads
REMOVE_AUTOMATIC_DOWNLOADS_IN_OFF_MESSAGE_%@	Save %@ by removing automatically downloaded episodes.
REMOVE_AUTOMATIC_DOWNLOADS_IN_OFF_TITLE	Remove Downloads
REMOVE_AUTOMATIC_DOWNLOADS_STORAGE_CONFIRMATION_%lld	REMOVE_AUTOMATIC_DOWNLOADS_STORAGE_CONFIRMATION_%lld
REMOVE_CONFIRMATION_BUTTON	{"downloads": {"few": "%1$ld Downloads", "one": "%1$ld Download", "other": "%1$ld Downloads", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "ld", "many": "%1$ld Downloads"}, "NSStringLocalizedFormatKey": "Remove %#@downloads@"}
REMOVE_CONFIRMATION_TITLE	{"downloads": {"few": "%1$ld downloads", "one": "%1$ld download", "other": "%1$ld downloads", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "ld", "many": "%1$ld downloads"}, "NSStringLocalizedFormatKey": "Remove %#@downloads@ from your Apple Watch?"}
REMOVE_COUNT_DOWNLOADS_FORMAT	{"value": {"one": "Remove %d Download", "other": "Remove %d Downloads", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
REMOVE_COUNT_DOWNLOADS_FROM_LIBRARY_FORMAT	{"value": {"one": "Remove 1 download from your Library?", "other": "Remove all %d downloads from your Library?", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
REMOVE_COUNT_ITEM_FORMAT	{"thisitem": {"one": "this item", "other": "these items", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "Depending on the availability from the publisher, you may not be able to access %#@thisitem@ again after deleting."}
REMOVE_DOT_DOT_DOT	Remove…
REMOVE_DOWNLOADS	Remove Downloads
REMOVE_DOWNLOADS_EPISODE_LIMIT_FIVE_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the %d latest automatically downloaded episodes per show on this iPad", "applevision": "Keep only the %d latest automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "Keep only the %d latest automatically downloaded episodes per show on this iPhone", "ipod": "Keep only the %d latest automatically downloaded episodes per show on this iPod", "mac": "Keep only the %d latest automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_FIVE_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the %d latest automatically downloaded episodes per show on this iPad", "applevision": "keep only the %d latest automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "keep only the %d latest automatically downloaded episodes per show on this iPhone", "ipod": "keep only the %d latest automatically downloaded episodes per show on this iPod", "mac": "keep only the %d latest automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_OFF_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Do not automatically download episodes to this iPad", "applevision": "Do not automatically download episodes to this Apple Vision Pro", "iphone": "Do not automatically download episodes to this iPhone", "ipod": "Do not automatically download episodes to this iPod", "mac": "Do not automatically download episodes to this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_OFF_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "do not automatically download episodes to this iPad", "applevision": "do not automatically download episodes to this Apple Vision Pro", "iphone": "do not automatically download episodes to this iPhone", "ipod": "do not automatically download episodes to this iPod", "mac": "do not automatically download episodes to this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_ONE_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the latest automatically downloaded episode per show on this iPad", "applevision": "Keep only the latest automatically downloaded episode per show on this Apple Vision Pro", "iphone": "Keep only the latest automatically downloaded episode per show on this iPhone", "ipod": "Keep only the latest automatically downloaded episode per show on this iPod", "mac": "Keep only the latest automatically downloaded episode per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_ONE_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the latest automatically downloaded episode per show on this iPad", "applevision": "keep only the latest automatically downloaded episode per show on this Apple Vision Pro", "iphone": "keep only the latest automatically downloaded episode per show on this iPhone", "ipod": "keep only the latest automatically downloaded episode per show on this iPod", "mac": "keep only the latest automatically downloaded episode per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_TEN_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the %d latest automatically downloaded episodes per show on this iPad", "applevision": "Keep only the %d latest automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "Keep only the %d latest automatically downloaded episodes per show on this iPhone", "ipod": "Keep only the %d latest automatically downloaded episodes per show on this iPod", "mac": "Keep only the %d latest automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_TEN_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the %d latest automatically downloaded episodes per show on this iPad", "applevision": "keep only the %d latest automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "keep only the %d latest automatically downloaded episodes per show on this iPhone", "ipod": "keep only the %d latest automatically downloaded episodes per show on this iPod", "mac": "keep only the %d latest automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_THREE_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the %d latest automatically downloaded episodes per show on this iPad", "applevision": "Keep only the %d latest automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "Keep only the %d latest automatically downloaded episodes per show on this iPhone", "ipod": "Keep only the %d latest automatically downloaded episodes per show on this iPod", "mac": "Keep only the %d latest automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_THREE_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the %d latest automatically downloaded episodes per show on this iPad", "applevision": "keep only the %d latest automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "keep only the %d latest automatically downloaded episodes per show on this iPhone", "ipod": "keep only the %d latest automatically downloaded episodes per show on this iPod", "mac": "keep only the %d latest automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_TWO_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the %d latest automatically downloaded episodes per show on this iPad", "applevision": "Keep only the %d latest automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "Keep only the %d latest automatically downloaded episodes per show on this iPhone", "ipod": "Keep only the %d latest automatically downloaded episodes per show on this iPod", "mac": "Keep only the %d latest automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_EPISODE_LIMIT_TWO_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the %d latest automatically downloaded episodes per show on this iPad", "applevision": "keep only the %d latest automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "keep only the %d latest automatically downloaded episodes per show on this iPhone", "ipod": "keep only the %d latest automatically downloaded episodes per show on this iPod", "mac": "keep only the %d latest automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_MORE_OPTIONS	More Options…
REMOVE_DOWNLOADS_TIP_ACTION_TITLE	Turn On…
REMOVE_DOWNLOADS_TIP_LIMIT_DAYS_MESSAGE_FORMAT	{"value": {"one": "Keep only the last %d day of automatically downloaded episodes per show on this %@", "other": "Keep only the last %d days of automatically downloaded episodes per show on this %@", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
REMOVE_DOWNLOADS_TIP_LIMIT_DAYS_MESSAGE_FORMAT_NO_SIZE	{"value": {"one": "keep only the last %d day of automatically downloaded episodes per show on this %@", "other": "keep only the last %d days of automatically downloaded episodes per show on this %@", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
REMOVE_DOWNLOADS_TIP_LIMIT_FOURTEEN_DAYS_MESSAGE_FORMAT	{"NSStringDeviceSpecificRuleType": {"ipad": "Keep only the last %d day of automatically downloaded episodes per show on this iPad", "applevision": "Keep only the last %d day of automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "Keep only the last %d day of automatically downloaded episodes per show on this iPhone", "ipod": "Keep only the last %d day of automatically downloaded episodes per show on this iPod", "mac": "Keep only the last %d day of automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_TIP_LIMIT_FOURTEEN_DAYS_MESSAGE_FORMAT_NO_SIZE	{"NSStringDeviceSpecificRuleType": {"ipad": "keep only the last %d day of automatically downloaded episodes per show on this iPad", "applevision": "keep only the last %d day of automatically downloaded episodes per show on this Apple Vision Pro", "iphone": "keep only the last %d day of automatically downloaded episodes per show on this iPhone", "ipod": "keep only the last %d day of automatically downloaded episodes per show on this iPod", "mac": "keep only the last %d day of automatically downloaded episodes per show on this Mac"}}
REMOVE_DOWNLOADS_TIP_LIMIT_NUMBER_MESSAGE_FORMAT	{"value": {"one": "Keep only the %1$d latest automatically downloaded episode per show on this %2$@", "other": "Keep only the %1$d latest automatically downloaded episodes per show on this %2$@", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
REMOVE_DOWNLOADS_TIP_LIMIT_NUMBER_MESSAGE_FORMAT_NO_SIZE	{"value": {"one": "keep only the %d latest automatically downloaded episode per show on this %@", "other": "keep only the %d latest automatically downloaded episodes per show on this %@", "NSStringFormatSpecTypeKey": "NSStringPluralRuleType", "NSStringFormatValueTypeKey": "d"}, "NSStringLocalizedFormatKey": "%#@value@"}
